supplier_id,supplier_name,product_id,lead_time,supplier_rating
SUP9361,Russell Group,P1311,9,4.7
SUP9362,Anderson-Proctor,P1493,17,3.1
SUP9363,Marks Inc,P6880,8,4.8
SUP9364,"Allen, Lloyd and Romero",P9359,10,3.9
SUP9365,"Williams, Andrade and Ross",P9737,6,3.4
SUP9366,Perkins LLC,P9125,3,3.3
SUP9367,Ellison-Wells,P1551,17,2.8
SUP9368,Vazquez Inc,P4104,12,3.0
SUP9369,Stewart-James,P228,15,3.2
SUP9370,Ashley Inc,P4802,16,4.5
SUP9371,"Sanchez, Camacho and Zhang",P2193,16,4.1
SUP9372,Nelson-Gray,P6930,17,2.5
SUP9373,Robbins-Smith,P6579,6,2.8
SUP9374,Rodriguez-Barron,P6476,5,3.7
SUP9375,Mendoza-Miller,P8548,19,4.1
SUP9376,Weaver Inc,P7835,6,2.7
SUP9377,"Clarke, Klein and Alvarez",P442,16,2.8
SUP9378,Nguyen-Manning,P9621,2,4.8
SUP9379,Wilson-Oconnell,P8695,11,3.9
SUP9380,Owen-Riley,P5910,19,5.0
SUP9381,Martinez Group,P2387,3,5.0
SUP9382,Cantrell Group,P2051,3,4.8
SUP9383,Tanner-Stokes,P9482,5,3.8
SUP9384,Jones and Sons,P6681,7,3.7
SUP9385,Cardenas PLC,P8878,2,3.9
SUP9386,Lee Ltd,P1750,2,3.0
SUP9387,Miller-Cobb,P6836,7,2.9
SUP9388,"Patterson, Thomas and Romero",P1977,18,4.0
SUP9389,Huffman Inc,P8498,5,4.1
SUP9390,Lawrence-Mcmillan,P4884,3,2.8
SUP9391,Cooper-Davidson,P144,17,2.9
SUP9392,"Gibbs, Jacobson and Berry",P6124,4,4.8
SUP9393,Nicholson-Turner,P9769,14,4.1
SUP9394,Ramirez Inc,P5559,10,4.1
SUP9395,Morgan PLC,P888,6,3.2
SUP9396,Harris Group,P1446,4,4.2
SUP9397,Osborn-Hurst,P4337,2,3.6
SUP9398,Medina-Patterson,P1822,13,4.7
SUP9399,Hernandez LLC,P7060,13,2.9
SUP9400,Harris Group,P6845,11,4.4
SUP9401,Cooper and Sons,P3049,6,4.4
SUP9402,"Schmidt, Martin and Dixon",P7971,12,4.8
SUP9403,"Galloway, Adams and Everett",P3225,14,4.7
SUP9404,Mcgee and Sons,P8312,2,4.1
SUP9405,Khan-Wood,P7781,17,4.4
SUP9406,Ho PLC,P4615,19,3.8
SUP9407,Potts-Pruitt,P1112,15,4.1
SUP9408,"Gardner, Padilla and Wilson",P2298,17,4.6
SUP9409,Gaines-Brewer,P8331,2,3.1
SUP9410,Russell PLC,P3092,5,4.0
SUP9411,Ingram-Lee,P6118,2,4.1
SUP9412,"Lee, Olson and Erickson",P3321,12,4.0
SUP9413,"Underwood, Levy and Barnes",P1867,20,3.3
SUP9414,Patel LLC,P6326,17,3.2
SUP9415,Hall LLC,P7507,5,3.6
SUP9416,Wallace-Barber,P5492,8,2.8
SUP9417,Woodard-Mcdaniel,P5290,16,2.9
SUP9418,"Butler, Bailey and Turner",P5198,5,3.1
SUP9419,Jackson-Taylor,P2661,2,4.9
SUP9420,"Reid, Liu and Trevino",P2227,12,3.1
SUP9421,Hopkins Inc,P6432,18,3.8
SUP9422,"Alexander, Alvarado and Johnson",P1649,8,3.1
SUP9423,"Sanchez, Moreno and Leonard",P9894,16,3.3
SUP9424,Lopez-Allen,P1302,6,4.9
SUP9425,Greene-Kemp,P7908,11,3.0
SUP9426,"Moreno, Martin and Howe",P9844,12,3.0
SUP9427,Martin Ltd,P2788,9,3.7
SUP9428,"Wilkerson, Ingram and Reed",P7185,19,3.6
SUP9429,Gonzalez-Jones,P2355,14,3.3
SUP9430,Walker Inc,P4994,17,3.7
SUP9431,"Perry, Mitchell and Martin",P5984,17,4.4
SUP9432,Robinson-Macias,P5143,11,4.6
SUP9433,"Santiago, Roach and Wright",P4944,6,2.7
SUP9434,"Miller, Haley and Wilkinson",P9162,2,3.5
SUP9435,Mercado-Phillips,P5322,8,2.6
SUP9436,Harris and Sons,P4353,5,4.0
SUP9437,Collins-Sanchez,P1729,18,3.0
SUP9438,Nielsen Inc,P561,5,4.4
SUP9439,Moreno-Robinson,P1855,14,2.9
SUP9440,Wright-Ford,P2692,8,4.7
SUP9441,Cox-Torres,P9516,3,4.1
SUP9442,Doyle PLC,P7158,19,3.7
SUP9443,Bennett PLC,P8184,14,2.5
SUP9444,"Franco, Davis and Smith",P1675,12,3.0
SUP9445,"Greer, Gibbs and Mcdonald",P1388,2,3.5
SUP9446,"Daniels, Buck and Arnold",P190,10,3.6
SUP9447,"Lewis, Mcknight and Kirk",P6905,11,2.7
SUP9448,Griffin Inc,P9893,7,3.9
SUP9449,"Blair, Hart and Brooks",P4884,5,5.0
SUP9450,Hammond-Smith,P2671,16,4.8
SUP9451,"Myers, Garcia and Francis",P149,5,3.3
SUP9452,Woods and Sons,P4736,19,4.9
SUP9453,Rojas Group,P3516,18,3.5
SUP9454,Cameron-Wilson,P4414,16,3.1
SUP9455,Jackson-Martin,P9319,15,3.7
SUP9456,Little and Sons,P2583,5,3.8
SUP9457,Wilson-Thompson,P7628,15,3.4
SUP9458,Armstrong LLC,P4606,17,3.4
SUP9459,Gomez-Gibbs,P5184,18,2.7
SUP9460,Ryan-Watkins,P2532,2,3.0
SUP9461,Burns-Drake,P8464,6,3.5
SUP9462,Leach-Haley,P8408,4,4.9
SUP9463,Garcia-Hall,P2787,5,2.7
SUP9464,Schmidt-Murphy,P6307,3,3.0
SUP9465,"Cortez, Wilcox and Flores",P1238,19,2.9
SUP9466,Odom PLC,P8198,16,4.6
SUP9467,"Velez, Gonzalez and Orr",P7920,7,4.4
SUP9468,Davis and Sons,P3296,13,4.4
SUP9469,Wade-Arnold,P6418,19,4.6
SUP9470,Jackson-Gonzalez,P8675,10,4.2
SUP9471,Ramirez PLC,P2483,8,4.6
SUP9472,Ray Group,P4568,15,4.6
SUP9473,"Rios, Hanson and Nichols",P746,3,4.7
SUP9474,Rivera LLC,P6417,8,4.4
SUP9475,Nelson Group,P1661,16,4.8
SUP9476,Robertson Ltd,P438,9,4.8
SUP9477,"Thompson, Mccullough and Cowan",P8980,13,4.7
SUP9478,Spears-Patrick,P9043,10,3.4
SUP9479,Johnson-Edwards,P912,18,4.1
SUP9480,Newman and Sons,P1995,11,4.8
SUP9481,"Scott, Horton and Fox",P1484,6,3.6
SUP9482,Chung-James,P6442,20,2.5
SUP9483,"Mitchell, Smith and Bailey",P4107,10,2.8
SUP9484,Stewart Ltd,P6807,6,4.0
SUP9485,Jackson Ltd,P859,9,4.1
SUP9486,"Rodriguez, Espinoza and Valenzuela",P1023,7,3.8
SUP9487,West and Sons,P3690,5,2.8
SUP9488,Clark-Cummings,P3039,5,3.1
SUP9489,Coleman Inc,P291,14,4.5
SUP9490,Brown-Davis,P2442,6,4.4
SUP9491,"Valdez, Osborne and Tucker",P252,11,3.2
SUP9492,Moore LLC,P8822,6,3.4
SUP9493,"Shields, Francis and Anderson",P6852,13,2.6
SUP9494,"Anderson, Martin and Martin",P2018,9,4.9
SUP9495,West-Stafford,P2934,7,2.6
SUP9496,Berger Ltd,P2772,17,4.1
SUP9497,Chavez-Richardson,P537,3,4.8
SUP9498,Hooper Group,P1921,19,5.0
SUP9499,Neal-English,P2172,7,4.2
SUP9500,Brown-Guerrero,P3055,14,3.1
SUP9501,"George, Gallegos and Watson",P8387,7,4.8
SUP9502,"Curry, Hart and Gray",P4152,10,4.5
SUP9503,Gonzalez-Ritter,P8836,11,4.4
SUP9504,Chambers Group,P381,10,3.7
SUP9505,"Anderson, Nelson and Smith",P1125,3,2.7
SUP9506,Ellis-Adams,P3722,8,2.7
SUP9507,James Inc,P4852,19,4.4
SUP9508,"Valenzuela, Mcintosh and Bond",P7575,19,3.8
SUP9509,Martinez-Lee,P4174,17,4.3
SUP9510,Davidson-Hernandez,P8905,8,3.2
SUP9511,"Rios, Bell and Brown",P6303,8,3.5
SUP9512,"Dalton, Frye and Ayala",P2452,6,4.5
SUP9513,Roberts-Miller,P2310,6,4.5
SUP9514,Montgomery-Page,P4833,18,4.0
SUP9515,"Cervantes, Fletcher and Vega",P9678,9,4.3
SUP9516,"Brown, Hill and Roberson",P8344,16,3.3
SUP9517,Williams-Clay,P7969,14,4.9
SUP9518,Patterson-Combs,P8776,9,4.1
SUP9519,Fernandez-King,P8162,7,2.9
SUP9520,Montgomery-Baker,P6889,12,4.3
SUP9521,Spencer LLC,P463,8,3.7
SUP9522,"Oneill, Johnson and Fernandez",P5517,7,4.7
SUP9523,Lopez PLC,P648,18,4.9
SUP9524,Choi-Long,P6477,20,4.9
SUP9525,Baker-Cooke,P8823,6,4.9
SUP9526,"Hall, Pratt and Jordan",P2449,13,4.5
SUP9527,Baker-May,P8078,5,2.9
SUP9528,"Smith, Stewart and Vang",P5215,9,2.7
SUP9529,Cline-Austin,P4818,2,5.0
SUP9530,"Molina, Hutchinson and Jimenez",P9061,18,3.2
SUP9531,Anderson-Callahan,P1472,5,4.3
SUP9532,"Blevins, Williams and Wilson",P4418,16,4.3
SUP9533,"Harmon, Nolan and Wilson",P223,3,4.6
SUP9534,"Barnes, King and Daniels",P3022,16,3.3
SUP9535,Tucker-Robinson,P3995,16,4.9
SUP9536,Kelley-Gordon,P5333,14,4.9
SUP9537,"Smith, Burch and Thomas",P5592,12,3.9
SUP9538,Davis-Morales,P4308,15,3.3
SUP9539,Bowen PLC,P9718,8,4.2
SUP9540,"Mcconnell, Lyons and Roberts",P4645,15,4.1
SUP9541,Torres LLC,P1773,11,4.4
SUP9542,Charles-Figueroa,P5837,19,2.7
SUP9543,"Scott, Perry and Valdez",P5140,20,3.3
SUP9544,"Nichols, Montgomery and Miller",P967,9,4.5
SUP9545,Mathis and Sons,P5331,7,3.6
SUP9546,Thompson-Collins,P1177,3,3.7
SUP9547,Johns LLC,P8457,7,2.8
SUP9548,Barker PLC,P3621,3,4.0
SUP9549,Mooney-Vasquez,P1641,13,3.6
SUP9550,Higgins-Sandoval,P2331,18,4.7
SUP9551,Cox-Ross,P2443,6,3.3
SUP9552,"Forbes, Jones and Vargas",P7349,15,3.7
SUP9553,Castro LLC,P7288,20,4.1
SUP9554,Weiss-Kennedy,P7246,3,3.9
SUP9555,Payne Group,P7580,13,3.8
SUP9556,Gutierrez and Sons,P1524,14,4.8
SUP9557,Summers LLC,P759,20,2.8
SUP9558,"Hall, Long and Jones",P8724,17,4.3
SUP9559,Knight Group,P8662,7,4.9
SUP9560,Reynolds Group,P7149,13,2.7
SUP9561,Brown-Moss,P5153,2,2.8
SUP9562,"Garrison, Fowler and Brown",P1508,19,4.6
SUP9563,Tyler-Gomez,P497,14,4.6
SUP9564,"Williams, Archer and Bennett",P1578,6,5.0
SUP9565,Farmer and Sons,P3123,13,3.4
SUP9566,Johnson and Sons,P2736,3,4.6
SUP9567,Watson-Stephens,P8918,17,3.6
SUP9568,Parker-Sheppard,P7914,6,3.4
SUP9569,"Sanchez, Jenkins and Cortez",P9999,13,4.6
SUP9570,"Taylor, Patel and Cooper",P7148,4,3.7
SUP9571,Simmons-Miller,P1363,3,2.9
SUP9572,Williams Group,P3086,4,4.2
SUP9573,Jackson Group,P647,10,3.0
SUP9574,"Roberts, Edwards and Rodriguez",P1440,6,4.7
SUP9575,Weiss PLC,P7518,18,3.1
SUP9576,Nguyen-Harper,P2652,8,3.4
SUP9577,"Clark, Morris and Bradley",P6129,4,3.0
SUP9578,"Owens, Walker and Maddox",P8806,15,3.5
SUP9579,Faulkner PLC,P9713,12,4.7
SUP9580,Solis Group,P1115,17,3.1
SUP9581,Prince-Coleman,P3436,2,3.8
SUP9582,White-Doyle,P7380,12,2.7
SUP9583,Kelley Inc,P5325,8,4.1
SUP9584,"Meyer, Solis and Davis",P1698,11,2.9
SUP9585,Oliver-Fleming,P4642,3,3.1
SUP9586,"Wheeler, Jones and Hoover",P1875,20,2.9
SUP9587,Delacruz-Lewis,P2681,4,4.2
SUP9588,Aguilar Ltd,P9319,19,2.9
SUP9589,Johnson LLC,P4998,13,4.2
SUP9590,Galvan-Mitchell,P9224,2,3.8
SUP9591,"Luna, Strickland and Boyd",P9978,8,4.3
SUP9592,Moore and Sons,P4950,12,2.8
SUP9593,"Stewart, Hart and West",P813,12,3.3
SUP9594,Mendoza-Turner,P9572,4,3.4
SUP9595,Mitchell Ltd,P4149,12,4.3
SUP9596,Santos-Williamson,P5325,14,2.7
SUP9597,Owen-Lopez,P2412,20,2.7
SUP9598,"Sparks, Maxwell and Shaw",P9189,14,4.5
SUP9599,Ramsey and Sons,P4073,12,2.9
SUP9600,"Romero, Lin and Zavala",P3795,19,4.4
SUP9601,Morgan Group,P6729,11,2.9
SUP9602,Cooper-Cook,P1244,10,4.9
SUP9603,"Larson, Hudson and Ramirez",P3335,3,3.7
SUP9604,Burke-Little,P4428,14,2.7
SUP9605,Carter and Sons,P2921,9,4.6
SUP9606,Love Group,P3934,12,4.4
SUP9607,Harrington Ltd,P3970,17,3.6
SUP9608,Diaz PLC,P6702,18,3.8
SUP9609,"Thomas, White and Moore",P6831,15,4.3
SUP9610,"Martin, Castillo and Young",P1166,18,4.7
SUP9611,Lee Inc,P4387,14,3.0
SUP9612,"Fry, Scott and Kelly",P8935,11,3.2
SUP9613,Williams Inc,P2475,6,4.4
SUP9614,Good Inc,P6380,19,4.8
SUP9615,"Wilson, Vasquez and Young",P4512,3,3.4
SUP9616,Carson-Mcdaniel,P1269,9,4.8
SUP9617,"Mays, Adams and Harris",P752,19,4.3
SUP9618,Hill Ltd,P8433,15,4.2
SUP9619,Murphy-Howell,P7706,15,3.8
SUP9620,Sexton-Singh,P4105,2,4.7
SUP9621,Tucker and Sons,P6738,7,4.1
SUP9622,"Delgado, Castillo and Mayer",P3586,18,2.5
SUP9623,Sullivan-Manning,P1586,7,3.0
SUP9624,Mckee-Carey,P3368,3,4.9
SUP9625,Jones LLC,P8276,6,2.7
SUP9626,"Sanchez, Smith and Cohen",P5306,11,3.9
SUP9627,"Nguyen, Cruz and Harrison",P3562,11,3.5
SUP9628,Brown-Sutton,P8448,18,3.0
SUP9629,"Collins, Briggs and Bonilla",P6893,3,4.1
SUP9630,"Baker, Ellison and Richardson",P111,9,4.5
SUP9631,Chavez-Baker,P566,15,4.3
SUP9632,Zhang-Mitchell,P4552,3,2.8
SUP9633,Chavez PLC,P1437,7,2.6
SUP9634,"Wu, Poole and Luna",P604,5,3.1
SUP9635,"Jones, Garcia and Martin",P1527,15,3.0
SUP9636,"Fields, Garcia and Bailey",P139,9,3.8
SUP9637,"Barker, Armstrong and Sanford",P2829,8,4.3
SUP9638,"Bruce, Daniels and Foster",P421,8,3.5
SUP9639,Simmons-Peterson,P5691,2,3.2
SUP9640,Santos and Sons,P9897,15,4.3
SUP9641,Edwards Group,P9552,14,2.7
SUP9642,Brown-Hernandez,P6208,8,4.9
SUP9643,"Jones, Hernandez and Bell",P7897,15,4.7
SUP9644,Smith LLC,P7056,16,2.6
SUP9645,Allen-Barton,P2281,6,4.7
SUP9646,Solomon Ltd,P4730,17,3.3
SUP9647,Henderson Group,P9957,14,3.4
SUP9648,Meyers LLC,P4117,12,4.2
SUP9649,Nguyen Ltd,P7233,15,5.0
SUP9650,Smith-Logan,P9551,20,2.6
SUP9651,Lopez-Liu,P6155,7,3.2
SUP9652,Brown-White,P3056,6,3.1
SUP9653,"Sanders, Reed and Leonard",P6828,20,4.4
SUP9654,Castillo-Butler,P9647,11,3.7
SUP9655,Zimmerman-Walker,P3224,20,4.2
SUP9656,"Baker, Hopkins and Duarte",P7052,9,3.8
SUP9657,Watson Ltd,P1197,5,3.6
SUP9658,Powers-Moreno,P5902,16,3.0
SUP9659,Morris-Jackson,P2015,15,2.8
SUP9660,Brady-Payne,P6766,12,3.3
SUP9661,"Jackson, Morgan and Richardson",P2925,5,4.0
SUP9662,Reyes-Aguilar,P9243,11,4.7
SUP9663,"Dalton, Hill and Boone",P2648,20,3.7
SUP9664,"Morgan, Perez and Dunn",P4682,13,4.5
SUP9665,Walters-Meadows,P8189,2,4.0
SUP9666,Ortega-Burke,P6395,2,3.0
SUP9667,Watson-Smith,P8475,7,4.9
SUP9668,"Harris, Murray and Glover",P7640,19,3.9
SUP9669,Ross Group,P4255,17,4.7
SUP9670,"Anderson, Foster and Morris",P2080,17,4.7
SUP9671,Lopez LLC,P4843,4,3.0
SUP9672,Jacobson LLC,P3044,15,3.7
SUP9673,Delgado-Quinn,P9102,5,4.5
SUP9674,"Randolph, Allen and Weaver",P9192,18,4.0
SUP9675,Taylor-Brown,P8208,17,4.2
SUP9676,Thomas Group,P7576,7,2.6
SUP9677,"Kirk, Bean and Bishop",P8445,8,2.9
SUP9678,Wheeler PLC,P5305,5,3.1
SUP9679,Gibson Group,P2932,11,4.1
SUP9680,Martinez LLC,P2353,15,3.2
SUP9681,"Beard, Higgins and Ellis",P9313,7,4.9
SUP9682,Bryant-Thomas,P1458,8,3.7
SUP9683,Lawrence Inc,P8038,5,4.0
SUP9684,Gibson LLC,P5638,7,4.5
SUP9685,Phillips Group,P9409,20,4.8
SUP9686,"Brown, Rojas and Richardson",P5512,14,4.7
SUP9687,Miles Inc,P9331,6,4.9
SUP9688,King-Clayton,P1320,16,2.7
SUP9689,Townsend-Sandoval,P3256,12,3.5
SUP9690,"Wade, Stevens and Sampson",P6827,18,3.2
SUP9691,James-Richmond,P328,13,4.5
SUP9692,Hamilton-Werner,P5977,10,4.9
SUP9693,"Roberts, Perry and Delgado",P1636,17,4.3
SUP9694,Myers-Peck,P933,8,4.6
SUP9695,"Owens, Dixon and Harrell",P6068,17,4.1
SUP9696,Porter-Johnson,P4706,18,4.8
SUP9697,"Daniels, Cervantes and Jones",P5279,4,4.9
SUP9698,"Valentine, Cox and Nunez",P6334,12,4.8
SUP9699,"Wilkins, Jenkins and Murphy",P6105,13,4.9
SUP9700,"Tran, Warner and Hunt",P4148,18,4.6
SUP9701,Roberts-Briggs,P2223,11,4.4
SUP9702,Stone-Nguyen,P7328,8,3.7
SUP9703,"Williams, Fowler and Long",P5418,11,4.6
SUP9704,"Hernandez, Berry and Bentley",P9676,12,3.9
SUP9705,"Hanson, Butler and Sharp",P2450,3,2.6
SUP9706,Shaffer PLC,P7139,16,3.1
SUP9707,"Mckay, Howard and Taylor",P3620,2,4.7
SUP9708,"Sheppard, May and Hoffman",P2769,19,4.6
SUP9709,Banks Ltd,P5174,15,4.2
SUP9710,Walker-Schmidt,P9721,4,3.1
SUP9711,"Henderson, Gutierrez and Jackson",P737,7,2.6
SUP9712,Martin-Sims,P1978,3,3.1
SUP9713,"Smith, Johnson and Harris",P1526,5,3.6
SUP9714,"Allen, Cook and Ryan",P2411,16,4.9
SUP9715,"Cruz, Edwards and Santiago",P342,3,4.1
SUP9716,"Mcfarland, Miller and Morton",P1798,19,2.6
SUP9717,Villarreal-Peters,P7083,17,4.0
SUP9718,Green-Fox,P8454,15,3.6
SUP9719,Ford-Foster,P7617,20,3.3
SUP9720,"Barnett, Guerra and Chavez",P9670,9,3.9
SUP9721,"Nelson, Davis and Johnson",P2454,9,4.2
SUP9722,Wade-Wilson,P1992,16,4.7
SUP9723,Blair and Sons,P1474,6,2.8
SUP9724,Williams-Newton,P6900,7,3.8
SUP9725,Glenn-Vasquez,P2587,7,3.8
SUP9726,"Singh, Hansen and Hawkins",P245,9,3.8
SUP9727,Villarreal Ltd,P2096,19,3.5
SUP9728,Adams Inc,P4846,3,4.1
SUP9729,Haynes-Mayer,P3631,11,3.6
SUP9730,"Moreno, Williams and Walter",P4483,3,5.0
SUP9731,Carney-Saunders,P4938,18,3.1
SUP9732,"Navarro, Salazar and Banks",P9800,12,3.0
SUP9733,Wong-Foster,P9293,11,5.0
SUP9734,"Kaiser, Allen and Waters",P7433,14,4.3
SUP9735,Alexander PLC,P8250,12,4.0
SUP9736,Hill Inc,P4089,20,2.6
SUP9737,"Gomez, Martin and Blankenship",P5378,4,2.8
SUP9738,Jones-Duncan,P4653,16,3.5
SUP9739,Lambert-Miller,P1381,5,4.4
SUP9740,Alexander-Fowler,P6736,11,4.8
SUP9741,Brown PLC,P5262,11,3.6
SUP9742,Warner and Sons,P2999,13,4.0
SUP9743,"Soto, Diaz and Price",P769,7,3.5
SUP9744,King Group,P2110,11,4.9
SUP9745,Smith-Fisher,P8494,13,4.4
SUP9746,Gonzalez-Allen,P9196,5,4.9
SUP9747,"Schmitt, Keller and Brown",P2744,19,3.5
SUP9748,Calderon Ltd,P6820,13,3.4
SUP9749,Ashley-Mcpherson,P5913,15,4.8
SUP9750,Thompson-Castro,P4827,11,4.3
SUP9751,Hernandez-Powell,P2605,12,3.8
SUP9752,Gutierrez-Leonard,P1091,14,4.7
SUP9753,Adams-Schmidt,P5521,2,3.5
SUP9754,"Reynolds, Morales and Gutierrez",P8236,8,3.4
SUP9755,Elliott PLC,P9783,20,3.9
SUP9756,Rowe-Sanchez,P5513,7,2.6
SUP9757,Logan Inc,P8606,8,4.0
SUP9758,King Ltd,P4606,3,2.8
SUP9759,Contreras-Gregory,P5889,11,4.2
SUP9760,Collins-Rowland,P8772,7,2.8
SUP9761,May Ltd,P6806,19,4.6
SUP9762,Andrews-Boone,P5595,9,5.0
SUP9763,Mitchell PLC,P7640,16,3.3
SUP9764,Reed-Williams,P7241,4,4.7
SUP9765,Allen-Boyle,P2013,10,4.9
SUP9766,Johnson LLC,P8227,5,4.4
SUP9767,Salazar-Hobbs,P7292,5,4.7
SUP9768,Kennedy-Gross,P8637,4,3.2
SUP9769,Cox-Gonzalez,P4801,8,3.6
SUP9770,Fletcher-Allen,P6916,13,4.4
SUP9771,Phillips-Mcmahon,P5501,11,4.1
SUP9772,Harrell Inc,P8545,12,2.6
SUP9773,Ingram and Sons,P4253,17,3.1
SUP9774,Rodgers Group,P1742,2,4.6
SUP9775,"Johnson, Walker and Ruiz",P8928,13,3.7
SUP9776,Johnson-Orr,P5066,16,4.1
SUP9777,Brown LLC,P3318,4,3.8
SUP9778,"Lang, Patterson and Rodriguez",P4254,4,4.9
SUP9779,Heath-Green,P3443,14,2.6
SUP9780,Mann-Moore,P2454,5,3.7
SUP9781,Greene-Beck,P3001,20,4.5
SUP9782,"Rollins, Bell and Collier",P7469,14,4.6
SUP9783,Norman Group,P9906,20,4.1
SUP9784,"Baker, Scott and Miller",P4342,11,2.5
SUP9785,"Jordan, Miller and Robinson",P4389,5,4.5
SUP9786,Obrien-Walsh,P5893,17,4.7
SUP9787,James-George,P9619,16,2.7
SUP9788,Cooper PLC,P7229,20,2.7
SUP9789,Jones Inc,P8680,12,4.0
SUP9790,"Frazier, Martin and Erickson",P2693,9,3.5
SUP9791,Bell and Sons,P1673,18,3.2
SUP9792,"Ayers, Simpson and Hines",P7828,5,4.3
SUP9793,Peterson-Owens,P2855,6,2.7
SUP9794,Wong Ltd,P2784,16,3.2
SUP9795,Rose-Garcia,P6161,7,2.9
SUP9796,Murillo LLC,P9391,19,3.5
SUP9797,Serrano Group,P4773,5,4.3
SUP9798,Burgess-Baker,P7401,3,3.9
SUP9799,Berg-Hicks,P8567,6,2.6
SUP9800,"Gonzales, Calderon and Huang",P4361,10,3.4
SUP9801,Evans PLC,P7284,12,4.9
SUP9802,Owens-Blanchard,P8023,14,2.9
SUP9803,"Sanford, Fisher and Waters",P2725,3,2.9
SUP9804,Cook-Hanna,P6791,12,4.5
SUP9805,"Brown, Diaz and Hernandez",P6083,15,3.4
SUP9806,"Smith, Wilson and Odom",P8818,8,4.4
SUP9807,Brown-Williams,P996,18,3.1
SUP9808,Patel-Sims,P4500,8,2.6
SUP9809,Allen PLC,P729,6,3.4
SUP9810,Owen-Berry,P8058,8,3.7
SUP9811,Alvarez Ltd,P8865,11,4.2
SUP9812,Roy Ltd,P4132,7,3.8
SUP9813,"Wise, Adkins and Richardson",P9117,16,4.0
SUP9814,Ramos-Guzman,P7658,4,4.1
SUP9815,Collins-Terry,P7834,8,3.4
SUP9816,Jenkins-Diaz,P218,9,4.8
SUP9817,"Miller, Mendoza and Wheeler",P4066,9,3.8
SUP9818,"Patterson, Terry and Cox",P3617,15,4.2
SUP9819,"Gentry, Beasley and Austin",P6039,17,2.6
SUP9820,"Stevens, Carter and Zimmerman",P3686,11,4.9
SUP9821,Rodriguez-Rodriguez,P1100,7,4.8
SUP9822,Lee-Grant,P2613,15,3.8
SUP9823,"Castillo, Young and Arnold",P6573,14,2.9
SUP9824,Nguyen and Sons,P4416,7,3.4
SUP9825,White Ltd,P256,16,4.0
SUP9826,"Torres, Atkins and Luna",P839,4,4.3
SUP9827,Briggs-Morrow,P1537,18,2.5
SUP9828,"Meyer, Martin and Hicks",P6384,7,2.8
SUP9829,"Allen, Lucero and Schneider",P3954,16,4.5
SUP9830,"Harper, Walker and Jackson",P1385,9,3.2
SUP9831,Hensley-Wright,P5597,9,4.5
SUP9832,Jordan-Weber,P9788,14,3.5
SUP9833,"Parker, Diaz and Moore",P6559,11,4.2
SUP9834,Saunders Inc,P6181,8,3.9
SUP9835,Powell Ltd,P3460,5,3.0
SUP9836,Newman-Bates,P1664,9,4.1
SUP9837,Torres PLC,P5479,12,4.4
SUP9838,Pham-Evans,P1170,14,4.1
SUP9839,Haley Ltd,P7074,12,4.7
SUP9840,King-Cruz,P5561,7,4.9
SUP9841,Campos Group,P7771,7,4.7
SUP9842,Lee and Sons,P7625,18,2.6
SUP9843,Wells-King,P4231,17,4.5
SUP9844,"Brandt, Bell and Walker",P8408,2,2.6
SUP9845,"Zamora, Palmer and Baker",P5684,9,4.3
SUP9846,Brown-Jarvis,P5898,6,4.7
SUP9847,Barrera and Sons,P7924,2,4.0
SUP9848,Drake-Thomas,P1528,14,3.3
SUP9849,"Raymond, Moore and King",P8357,6,3.8
SUP9850,"Mccarthy, Jones and Long",P2249,9,4.6
SUP9851,Griffin Group,P8766,4,4.9
SUP9852,Hendrix PLC,P8891,9,3.8
SUP9853,Scott Ltd,P8737,17,2.9
SUP9854,Gilbert Group,P7492,13,5.0
SUP9855,Costa-Foster,P9449,17,3.8
SUP9856,Frey-Vazquez,P1081,12,4.1
SUP9857,"Martinez, Richards and Lee",P1019,9,3.8
SUP9858,Evans-Alvarez,P1050,18,2.9
SUP9859,Lewis PLC,P8943,20,3.0
SUP9860,"Thomas, Gutierrez and Gonzalez",P744,5,3.9
SUP9861,Clark-Brennan,P4130,19,3.5
SUP9862,Edwards-Bush,P9160,5,2.9
SUP9863,Alexander-Weaver,P6182,12,3.5
SUP9864,"Collins, Kennedy and Morgan",P1535,11,3.8
SUP9865,Smith-Harris,P9474,11,4.6
SUP9866,Morton-Bradley,P3374,7,3.7
SUP9867,White-Miller,P9698,8,3.5
SUP9868,Huff Inc,P8281,13,4.6
SUP9869,Patterson Ltd,P4436,17,3.9
SUP9870,"Brandt, Reed and Cook",P3430,3,3.3
SUP9871,Clark LLC,P9290,16,4.7
SUP9872,Alvarado-Moore,P9464,15,3.9
SUP9873,"Moore, Bishop and Wright",P6449,16,3.8
SUP9874,Smith-Stevenson,P1707,2,4.2
SUP9875,"Salazar, Barrett and Manning",P4078,17,4.7
SUP9876,"Golden, Hunt and Lamb",P923,5,4.6
SUP9877,Lopez-Benton,P3277,20,4.0
SUP9878,"Washington, Reilly and Roberts",P9559,3,4.2
SUP9879,"Stone, Hill and Harrison",P9364,5,4.4
SUP9880,Nelson LLC,P3772,14,4.6
SUP9881,"Johns, Padilla and Wagner",P8869,8,3.7
SUP9882,Smith Inc,P8328,20,4.6
SUP9883,"Welch, Hernandez and Padilla",P7727,13,2.5
SUP9884,Smith-Davila,P4047,19,2.8
SUP9885,Torres-Lopez,P7566,15,3.8
SUP9886,Phillips-Stevens,P158,6,3.1
