sale_id,product_id,customer_id,quantity_sold,sale_date,revenue,discount,region
S8137,P784,C9880,15,2024-10-27,76200,0,Delhi
S8138,P9418,C537,15,2025-02-25,620910,5,Bangalore
S8139,P6330,C2325,2,2025-12-17,40392,0,Mumbai
S8140,P8789,C5715,15,2025-02-13,34650,5,Pune
S8141,P9832,C247,12,2025-02-09,383592,15,Delhi
S8142,P7848,C4345,18,2026-02-20,664866,10,Jaipur
S8143,P5699,C7447,13,2025-08-11,244309,5,Jaipur
S8144,P1812,C5983,3,2025-09-27,124110,10,Mumbai
S8145,P1277,C2680,15,2025-04-04,303810,5,Pune
S8146,P8984,C2349,9,2026-01-21,56079,10,Pune
S8147,P3067,C2168,5,2025-09-27,31310,0,Bangalore
S8148,P6273,C7416,5,2024-11-09,69495,10,Pune
S8149,P4807,C1614,20,2025-06-25,964780,15,Chandigarh
S8150,P4241,C550,1,2025-06-27,19727,0,Jaipur
S8151,P8252,C1076,7,2025-08-21,149534,10,Jaipur
S8152,P1827,C6801,16,2024-08-29,707200,15,Pune
S8153,P7423,C1461,14,2026-05-11,141582,0,Bangalore
S8154,P1351,C1238,10,2024-07-27,284750,10,Jaipur
S8155,P1934,C8900,2,2025-09-02,50492,0,Pune
S8156,P9930,C3580,1,2025-08-09,32435,0,Pune
S8157,P8735,C5079,8,2024-12-16,179520,15,Chandigarh
S8158,P4592,C5213,16,2025-08-22,177856,15,Chandigarh
S8159,P258,C4662,8,2024-10-06,9312,10,Jaipur
S8160,P8961,C5592,19,2024-10-14,213142,15,Chandigarh
S8161,P6746,C9560,5,2024-11-03,46580,0,Bangalore
S8162,P1271,C8040,16,2026-03-19,641856,5,Delhi
S8163,P5918,C213,14,2025-09-24,267974,0,Jaipur
S8164,P3113,C9724,6,2025-04-10,106122,0,Chandigarh
S8165,P1109,C7885,1,2024-07-18,26676,0,Chandigarh
S8166,P3062,C4610,11,2025-03-09,436579,0,Bangalore
S8167,P7302,C643,6,2026-02-12,129450,15,Mumbai
S8168,P8376,C7343,2,2024-08-28,23364,5,Jaipur
S8169,P7729,C8419,7,2025-05-16,145397,10,Mumbai
S8170,P3942,C9563,16,2026-02-27,457328,5,Pune
S8171,P1720,C8269,12,2025-09-02,517212,0,Pune
S8172,P2762,C4994,4,2025-04-03,134228,5,Jaipur
S8173,P6868,C3319,20,2025-06-15,241700,10,Chandigarh
S8174,P505,C4364,1,2025-11-07,26406,5,Chandigarh
S8175,P8591,C6180,5,2025-07-24,192885,15,Bangalore
S8176,P9392,C8401,14,2025-09-06,278824,5,Pune
S8177,P612,C7356,9,2025-02-17,225099,0,Pune
S8178,P327,C3014,12,2025-05-05,535092,0,Mumbai
S8179,P1107,C826,13,2025-05-01,604006,0,Pune
S8180,P4424,C5193,8,2026-01-27,209576,0,Jaipur
S8181,P3995,C5572,15,2025-11-01,406035,15,Jaipur
S8182,P6874,C8554,9,2026-03-01,334377,5,Bangalore
S8183,P9265,C1634,16,2024-07-16,241248,5,Chandigarh
S8184,P266,C4519,7,2025-03-16,327705,15,Mumbai
S8185,P284,C5013,19,2025-05-23,310099,5,Delhi
S8186,P3173,C9810,11,2024-12-11,167640,15,Chandigarh
S8187,P663,C5042,2,2024-12-28,57304,5,Pune
S8188,P2783,C1553,3,2024-11-16,74988,10,Bangalore
S8189,P4053,C9126,18,2024-09-25,223632,15,Chandigarh
S8190,P9287,C3213,19,2025-09-07,862562,5,Mumbai
S8191,P2703,C3717,8,2025-09-06,177216,15,Delhi
S8192,P5780,C8005,9,2025-05-14,344808,15,Pune
S8193,P8080,C7885,20,2024-10-04,715240,10,Jaipur
S8194,P7068,C8627,19,2026-04-15,33060,15,Bangalore
S8195,P3201,C4940,11,2024-07-18,112442,5,Pune
S8196,P2178,C8903,15,2025-09-12,284760,5,Jaipur
S8197,P873,C2063,3,2025-03-25,80970,5,Bangalore
S8198,P897,C7801,19,2025-06-17,925015,0,Jaipur
S8199,P1907,C5684,12,2024-06-16,204276,5,Delhi
S8200,P7052,C5239,9,2025-06-14,62694,5,Delhi
S8201,P8771,C6778,20,2025-03-06,990540,10,Bangalore
S8202,P4171,C7470,15,2026-05-08,454050,15,Jaipur
S8203,P2849,C5380,15,2026-03-15,632160,0,Delhi
S8204,P4351,C7457,15,2026-02-04,30660,5,Delhi
S8205,P5406,C9181,13,2026-01-18,381615,5,Delhi
S8206,P5683,C2900,8,2024-07-04,98416,5,Jaipur
S8207,P4650,C663,16,2025-05-06,559888,5,Bangalore
S8208,P864,C5143,10,2024-06-23,226920,10,Delhi
S8209,P8393,C1956,16,2024-07-12,645040,5,Pune
S8210,P1327,C4098,20,2025-07-07,688340,5,Chandigarh
S8211,P4951,C2058,1,2025-12-25,48318,5,Chandigarh
S8212,P3967,C424,1,2025-05-10,14334,5,Pune
S8213,P1011,C7207,10,2025-08-02,419800,0,Pune
S8214,P7726,C1140,17,2024-08-15,820437,10,Jaipur
S8215,P5959,C7806,10,2024-09-29,193760,0,Pune
S8216,P6639,C23,13,2024-07-11,264303,10,Pune
S8217,P339,C6229,20,2025-12-16,420220,10,Chandigarh
S8218,P1239,C956,6,2024-12-09,214026,10,Bangalore
S8219,P1590,C172,14,2024-10-23,344190,5,Jaipur
S8220,P1102,C179,1,2025-01-10,36536,10,Chandigarh
S8221,P2756,C5531,13,2025-05-02,636831,0,Bangalore
S8222,P7817,C3229,10,2024-09-18,474720,5,Mumbai
S8223,P9633,C4057,12,2024-07-22,330660,15,Jaipur
S8224,P7407,C4836,10,2024-08-04,234200,5,Chandigarh
S8225,P1088,C7161,13,2025-12-06,171561,5,Mumbai
S8226,P3217,C1220,20,2025-08-23,75960,5,Mumbai
S8227,P3475,C8460,9,2025-07-12,282942,10,Jaipur
S8228,P1771,C7420,6,2025-07-19,28926,5,Mumbai
S8229,P7401,C6577,11,2024-12-15,101838,15,Bangalore
S8230,P7960,C4228,6,2024-11-22,160188,0,Jaipur
S8231,P3582,C5088,18,2025-01-04,94014,15,Bangalore
S8232,P7528,C7135,7,2025-03-23,121947,5,Mumbai
S8233,P5538,C1446,13,2024-12-08,587769,5,Jaipur
S8234,P8597,C6940,6,2026-03-11,282090,5,Delhi
S8235,P4822,C1492,10,2025-01-31,343960,5,Mumbai
S8236,P280,C5755,6,2024-07-31,46050,15,Delhi
S8237,P8553,C8872,2,2024-07-31,48900,15,Bangalore
S8238,P9396,C9099,15,2024-12-03,652320,15,Bangalore
S8239,P4922,C1135,8,2025-08-21,68576,0,Pune
S8240,P4194,C5836,18,2024-09-23,851202,5,Bangalore
S8241,P6723,C2388,9,2025-08-19,410769,5,Chandigarh
S8242,P4416,C5231,17,2024-11-26,137411,10,Bangalore
S8243,P1695,C6291,15,2026-02-28,69195,10,Bangalore
S8244,P1658,C4980,20,2025-04-04,169320,10,Delhi
S8245,P4010,C5836,1,2025-05-04,25978,15,Bangalore
S8246,P8586,C8813,11,2024-05-31,172403,5,Bangalore
S8247,P7361,C3736,12,2025-08-31,387144,10,Jaipur
S8248,P9584,C3732,7,2024-08-16,120274,15,Delhi
S8249,P8686,C7608,18,2026-02-26,769608,10,Delhi
S8250,P5457,C6945,5,2025-11-08,188605,0,Jaipur
S8251,P4938,C4628,3,2026-02-26,9711,0,Bangalore
S8252,P156,C6961,5,2025-02-02,59005,5,Jaipur
S8253,P5658,C2800,2,2026-03-08,78974,10,Mumbai
S8254,P9972,C9738,15,2025-03-30,459735,15,Bangalore
S8255,P5593,C4813,17,2024-08-27,359652,0,Chandigarh
S8256,P4729,C9762,5,2025-10-25,84835,5,Chandigarh
S8257,P4959,C848,8,2026-02-08,24464,0,Delhi
S8258,P3285,C3164,6,2025-03-20,276360,5,Bangalore
S8259,P1203,C6963,12,2024-11-13,469284,0,Pune
S8260,P5988,C3608,1,2024-11-25,38755,0,Chandigarh
S8261,P7627,C7001,4,2025-10-28,104212,5,Bangalore
S8262,P8031,C7404,10,2026-01-18,328520,15,Jaipur
S8263,P9282,C6518,12,2024-10-13,327108,15,Pune
S8264,P1917,C6080,16,2025-09-20,169776,15,Bangalore
S8265,P7018,C2145,15,2025-02-06,330195,5,Delhi
S8266,P517,C6459,17,2025-10-10,771970,10,Pune
S8267,P3702,C9676,1,2024-12-25,20010,10,Jaipur
S8268,P5213,C3905,7,2026-01-19,220150,5,Mumbai
S8269,P1060,C6732,12,2025-09-08,20772,5,Pune
S8270,P3459,C1250,10,2025-07-17,170820,0,Jaipur
S8271,P5445,C515,1,2025-10-23,44501,10,Delhi
S8272,P9681,C7782,15,2025-05-19,541785,0,Bangalore
S8273,P5005,C4986,13,2025-11-08,341510,5,Bangalore
S8274,P7375,C4488,14,2024-10-13,432026,0,Bangalore
S8275,P9185,C8813,14,2024-10-02,434070,15,Delhi
S8276,P3503,C5517,18,2024-06-28,149436,15,Chandigarh
S8277,P3810,C4017,17,2026-05-28,819315,10,Jaipur
S8278,P4666,C1397,14,2026-01-23,582106,15,Bangalore
S8279,P5818,C471,3,2025-06-10,63429,15,Mumbai
S8280,P5225,C4605,17,2025-08-28,479281,5,Mumbai
S8281,P1867,C9235,10,2026-03-26,239060,10,Bangalore
S8282,P9296,C3472,4,2024-06-09,53616,5,Chandigarh
S8283,P9122,C763,17,2025-02-15,218433,0,Mumbai
S8284,P6884,C6645,7,2025-04-02,149121,0,Mumbai
S8285,P5842,C4001,7,2024-07-01,36778,15,Pune
S8286,P592,C8047,20,2024-06-26,816140,0,Bangalore
S8287,P2613,C9720,2,2025-09-23,87866,10,Mumbai
S8288,P21,C4456,4,2025-06-23,156980,5,Bangalore
S8289,P9589,C7194,10,2025-01-28,215490,15,Chandigarh
S8290,P8263,C6877,2,2024-11-18,30870,5,Mumbai
S8291,P1804,C1412,6,2026-04-28,215088,15,Jaipur
S8292,P1788,C3800,1,2026-01-04,46387,0,Delhi
S8293,P1198,C8062,19,2024-07-11,511936,5,Delhi
S8294,P8278,C4341,10,2025-12-12,89890,15,Mumbai
S8295,P9728,C4477,14,2025-04-13,616392,10,Pune
S8296,P8776,C314,15,2025-01-09,301110,15,Delhi
S8297,P6310,C9284,16,2025-04-15,304864,15,Chandigarh
S8298,P3687,C8436,14,2025-04-06,683018,10,Chandigarh
S8299,P6013,C8024,9,2024-09-19,337266,5,Mumbai
S8300,P916,C6968,16,2024-08-31,460256,0,Pune
S8301,P9726,C5613,15,2025-03-28,48540,10,Bangalore
S8302,P6783,C8622,14,2026-04-08,96250,0,Delhi
S8303,P9061,C4783,4,2024-07-14,196468,5,Pune
S8304,P5723,C227,13,2024-10-02,130884,10,Chandigarh
S8305,P4983,C3971,2,2024-09-10,49492,15,Delhi
S8306,P6769,C8972,11,2026-05-22,203775,10,Mumbai
S8307,P2261,C6050,18,2024-06-03,883458,15,Mumbai
S8308,P6281,C955,10,2026-05-13,400870,10,Mumbai
S8309,P7589,C7018,17,2024-11-25,464865,10,Jaipur
S8310,P2388,C5692,5,2024-11-28,124225,5,Jaipur
S8311,P9983,C965,14,2024-12-10,216818,0,Delhi
S8312,P628,C7444,17,2025-02-04,571149,10,Jaipur
S8313,P5797,C1053,11,2024-12-11,283558,10,Mumbai
S8314,P8013,C9979,4,2026-05-23,195572,0,Mumbai
S8315,P4073,C9755,10,2026-02-21,186890,5,Mumbai
S8316,P8076,C6984,11,2025-04-01,216777,10,Mumbai
S8317,P1977,C922,16,2025-09-26,163664,15,Jaipur
S8318,P4819,C5821,12,2024-08-13,567672,5,Delhi
S8319,P223,C2286,1,2024-06-30,40864,15,Bangalore
S8320,P6380,C8154,12,2025-03-09,195684,0,Bangalore
S8321,P580,C7594,18,2025-06-05,240930,0,Bangalore
S8322,P3601,C4586,1,2025-03-17,17096,0,Chandigarh
S8323,P73,C9983,20,2024-12-11,654140,15,Delhi
S8324,P1957,C9512,2,2024-08-30,4176,15,Pune
S8325,P5958,C5320,14,2025-10-03,630952,5,Mumbai
S8326,P6902,C5453,1,2025-11-30,48385,10,Mumbai
S8327,P3733,C9320,20,2026-03-04,151320,15,Pune
S8328,P8041,C7261,1,2025-01-17,1803,5,Chandigarh
S8329,P3891,C5114,2,2025-04-22,80462,0,Bangalore
S8330,P2953,C6667,19,2025-08-15,286558,0,Jaipur
S8331,P964,C9638,20,2024-10-04,507620,0,Jaipur
S8332,P3894,C8447,20,2025-06-14,218700,10,Chandigarh
S8333,P8892,C6201,20,2025-08-07,699960,5,Delhi
S8334,P699,C133,19,2025-01-15,595460,15,Chandigarh
S8335,P8548,C6940,10,2024-12-12,194910,5,Pune
S8336,P5576,C7652,19,2025-12-11,888668,0,Mumbai
S8337,P3495,C2815,15,2024-08-09,17130,15,Chandigarh
S8338,P3711,C6987,11,2025-09-19,259259,15,Chandigarh
S8339,P7135,C7447,5,2025-05-31,112020,15,Pune
S8340,P2237,C5548,13,2025-12-03,642135,15,Chandigarh
S8341,P9263,C4254,20,2025-12-05,211260,0,Pune
S8342,P6701,C9012,6,2024-11-07,199218,15,Delhi
S8343,P5410,C8213,10,2024-08-16,333410,5,Jaipur
S8344,P6576,C6240,20,2026-02-02,991900,5,Pune
S8345,P7361,C7392,18,2024-08-27,703998,5,Mumbai
S8346,P6478,C9595,18,2025-03-04,696312,15,Chandigarh
S8347,P6421,C1763,14,2025-05-11,296436,5,Delhi
S8348,P6011,C1689,7,2025-09-02,264208,0,Jaipur
S8349,P530,C3896,13,2025-10-06,410527,15,Delhi
S8350,P6231,C5148,12,2025-08-12,172596,15,Pune
S8351,P1576,C7121,18,2025-12-24,543690,5,Jaipur
S8352,P2364,C795,16,2025-07-23,48960,15,Mumbai
S8353,P3853,C2239,4,2025-07-07,120416,10,Mumbai
S8354,P1158,C8471,15,2024-11-06,194310,0,Chandigarh
S8355,P7868,C8388,16,2025-07-05,105520,15,Jaipur
S8356,P9420,C5598,12,2024-09-18,282960,5,Bangalore
S8357,P324,C4872,7,2024-09-27,214438,0,Chandigarh
S8358,P9418,C4536,3,2025-10-24,147384,15,Mumbai
S8359,P557,C483,9,2026-02-13,262242,5,Pune
S8360,P7761,C7750,4,2024-11-23,76656,0,Mumbai
S8361,P2868,C2662,8,2026-03-27,241840,10,Bangalore
S8362,P7975,C8728,18,2025-02-03,861210,15,Bangalore
S8363,P504,C8307,8,2024-09-22,82960,0,Pune
S8364,P9806,C8577,10,2025-08-15,157150,0,Delhi
S8365,P861,C7971,9,2025-01-06,11016,5,Mumbai
S8366,P1535,C9913,10,2026-02-24,488130,15,Bangalore
S8367,P740,C2241,19,2024-10-15,940424,5,Delhi
S8368,P5169,C3996,10,2024-10-05,24330,15,Mumbai
S8369,P3292,C9601,17,2024-12-12,773279,5,Pune
S8370,P1597,C1215,6,2026-04-29,151296,15,Chandigarh
S8371,P446,C3381,17,2026-05-10,338606,5,Mumbai
S8372,P4750,C8610,19,2025-07-27,660174,10,Delhi
S8373,P915,C9976,18,2025-10-01,193122,0,Pune
S8374,P1088,C6004,9,2026-05-08,424665,10,Jaipur
S8375,P6192,C6561,2,2026-05-03,49224,15,Mumbai
S8376,P328,C7865,13,2024-07-12,397202,15,Jaipur
S8377,P9727,C2420,3,2026-03-16,25836,15,Chandigarh
S8378,P3530,C7191,5,2025-07-19,105985,0,Jaipur
S8379,P384,C1138,18,2026-02-18,302994,0,Delhi
S8380,P8431,C7495,14,2024-07-25,678202,10,Mumbai
S8381,P6473,C6471,9,2025-07-05,179469,10,Chandigarh
S8382,P1977,C2559,7,2025-08-15,142100,5,Pune
S8383,P2418,C396,20,2026-05-20,381080,10,Delhi
S8384,P3687,C1835,4,2026-02-07,75244,10,Mumbai
S8385,P3354,C4118,4,2024-07-03,57000,5,Bangalore
S8386,P9666,C2160,3,2025-06-27,41457,15,Mumbai
S8387,P1338,C6473,17,2025-09-24,457130,0,Mumbai
S8388,P9415,C4766,5,2025-08-07,157070,15,Bangalore
S8389,P1795,C3828,12,2024-10-19,240708,10,Bangalore
S8390,P745,C9056,6,2025-04-03,22014,10,Mumbai
S8391,P2419,C6276,2,2025-03-06,27304,5,Jaipur
S8392,P611,C1549,10,2025-01-01,206910,0,Chandigarh
S8393,P3895,C4230,14,2024-10-15,64764,15,Jaipur
S8394,P6040,C12,5,2025-06-13,46545,0,Pune
S8395,P332,C5433,1,2025-05-20,32149,10,Pune
S8396,P173,C3478,3,2025-11-09,98946,5,Chandigarh
S8397,P6497,C7937,1,2025-05-23,20397,10,Mumbai
S8398,P9368,C8608,14,2025-01-04,187348,5,Delhi
S8399,P5663,C8182,19,2024-06-16,631332,15,Delhi
S8400,P322,C6713,9,2025-02-09,236718,15,Mumbai
S8401,P9448,C3285,4,2024-11-10,131464,0,Bangalore
S8402,P7157,C6395,13,2025-06-10,55978,15,Pune
S8403,P9578,C5840,11,2025-08-28,298012,5,Mumbai
S8404,P1945,C7988,10,2025-02-14,168690,0,Mumbai
S8405,P9581,C3467,17,2024-11-08,593334,5,Jaipur
S8406,P7297,C7667,18,2025-01-25,374004,15,Chandigarh
S8407,P502,C8618,18,2025-05-02,312336,5,Chandigarh
S8408,P2087,C3796,12,2026-01-12,156900,10,Delhi
S8409,P8542,C2695,20,2025-11-17,459380,10,Pune
S8410,P2007,C5142,18,2025-07-01,616572,10,Pune
S8411,P9599,C4198,17,2025-02-05,804831,10,Mumbai
S8412,P3885,C3144,9,2025-12-27,123156,5,Pune
S8413,P9637,C6342,18,2025-05-12,509040,15,Mumbai
S8414,P4682,C8834,12,2026-02-12,488892,0,Jaipur
S8415,P7374,C4044,5,2026-01-08,246660,10,Pune
S8416,P4055,C8708,2,2026-05-13,52842,10,Chandigarh
S8417,P6547,C746,19,2024-06-02,95304,0,Mumbai
S8418,P2773,C4424,9,2026-03-19,215793,15,Jaipur
S8419,P4489,C618,17,2025-07-29,255085,15,Chandigarh
S8420,P1010,C5002,18,2026-04-30,660906,10,Mumbai
S8421,P5406,C2069,8,2025-02-15,288296,0,Chandigarh
S8422,P1599,C3005,17,2025-04-15,657526,10,Jaipur
S8423,P358,C7529,7,2025-10-31,331352,5,Bangalore
S8424,P5526,C6235,12,2025-09-03,568680,15,Pune
S8425,P6833,C4274,2,2025-01-08,10624,5,Jaipur
S8426,P7350,C7607,15,2024-08-08,731610,10,Jaipur
S8427,P7585,C1611,20,2024-06-14,319020,10,Mumbai
S8428,P9400,C5566,2,2025-07-04,63584,15,Jaipur
S8429,P175,C7539,6,2025-11-15,159606,0,Bangalore
S8430,P9067,C462,16,2025-08-28,129360,5,Jaipur
S8431,P5225,C3615,16,2025-06-07,338112,10,Bangalore
S8432,P1240,C5634,5,2024-09-28,189015,5,Bangalore
S8433,P5571,C7143,7,2025-12-22,122388,0,Mumbai
S8434,P2246,C1427,9,2025-11-09,205974,10,Chandigarh
S8435,P2210,C8516,11,2025-11-25,168157,10,Delhi
S8436,P1590,C8333,15,2025-07-21,615450,15,Chandigarh
S8437,P1317,C5681,12,2024-07-25,223068,15,Pune
S8438,P6077,C1562,2,2025-04-26,74896,5,Bangalore
S8439,P2728,C6467,6,2025-11-03,68286,0,Bangalore
S8440,P6360,C3480,12,2024-11-28,140448,5,Delhi
S8441,P7146,C8672,15,2024-10-02,316575,15,Jaipur
S8442,P6822,C9898,3,2025-11-26,89613,0,Delhi
S8443,P4872,C9351,3,2025-06-17,144867,10,Chandigarh
S8444,P6083,C3197,3,2026-03-04,102651,5,Delhi
S8445,P2701,C5019,17,2024-06-12,411026,15,Delhi
S8446,P2560,C7794,3,2025-03-14,31758,5,Delhi
S8447,P5107,C7004,2,2025-08-27,72952,15,Mumbai
S8448,P687,C3446,3,2025-03-29,97434,0,Chandigarh
S8449,P8420,C1963,10,2024-11-03,280770,10,Pune
S8450,P3903,C6303,7,2024-06-15,56588,0,Delhi
S8451,P300,C1677,9,2025-12-07,92457,0,Mumbai
S8452,P329,C4160,20,2024-08-16,826280,0,Mumbai
S8453,P2649,C6910,13,2024-07-18,41431,5,Pune
S8454,P9576,C4479,7,2025-12-23,59661,0,Jaipur
S8455,P5737,C9497,5,2026-03-31,99625,0,Chandigarh
S8456,P6267,C7004,15,2025-06-16,42300,15,Jaipur
S8457,P3627,C1794,7,2024-12-11,101164,5,Delhi
S8458,P3533,C1783,15,2025-12-26,603000,0,Bangalore
S8459,P2077,C2259,11,2025-11-13,141185,10,Mumbai
S8460,P572,C2804,9,2024-11-29,245511,5,Chandigarh
S8461,P619,C4539,16,2025-12-28,378768,0,Mumbai
S8462,P9544,C4468,1,2024-07-28,24779,0,Delhi
S8463,P5727,C399,1,2025-09-11,21979,10,Bangalore
S8464,P7162,C8699,1,2026-05-28,28886,15,Pune
S8465,P7224,C1277,10,2025-07-09,70220,0,Jaipur
S8466,P9840,C6115,9,2026-03-21,337059,10,Jaipur
S8467,P3087,C1061,2,2025-04-07,93526,5,Chandigarh
S8468,P5834,C826,5,2025-09-01,216340,0,Mumbai
S8469,P9069,C7456,12,2025-06-11,367140,0,Chandigarh
S8470,P4782,C5364,13,2024-10-30,320866,5,Pune
S8471,P2269,C9052,17,2025-07-03,480080,0,Bangalore
S8472,P9435,C1637,13,2025-07-03,423072,10,Pune
S8473,P8110,C64,9,2025-07-16,250119,10,Chandigarh
S8474,P3890,C4343,1,2024-06-29,25406,0,Chandigarh
S8475,P4763,C5608,12,2026-01-28,459396,15,Chandigarh
S8476,P1725,C7315,7,2024-10-05,271089,5,Delhi
S8477,P7533,C6730,14,2025-07-07,94164,0,Chandigarh
S8478,P7611,C4312,7,2025-06-11,139496,15,Jaipur
S8479,P6452,C3070,16,2025-04-22,72224,0,Bangalore
S8480,P9177,C879,11,2025-09-20,102828,15,Chandigarh
S8481,P3554,C8691,17,2025-02-13,614006,10,Delhi
S8482,P389,C5572,8,2025-04-04,214840,15,Jaipur
S8483,P4392,C2059,18,2025-10-02,640062,15,Delhi
S8484,P6735,C1762,6,2025-08-14,20484,15,Jaipur
S8485,P8465,C3232,11,2025-08-09,163075,10,Delhi
S8486,P5610,C5918,18,2025-10-08,663930,15,Bangalore
S8487,P8790,C2256,16,2024-12-13,362784,5,Jaipur
S8488,P9149,C8806,5,2024-12-29,42735,10,Chandigarh
S8489,P2063,C3478,2,2025-07-16,8190,10,Pune
S8490,P4544,C3314,20,2025-05-10,509660,10,Mumbai
S8491,P2546,C5741,16,2025-02-15,316048,15,Delhi
S8492,P7434,C3188,17,2026-01-02,306969,15,Jaipur
S8493,P2395,C4848,7,2026-01-10,53662,0,Mumbai
S8494,P9427,C3753,14,2026-02-20,354564,5,Jaipur
S8495,P4396,C8656,16,2024-12-18,251696,0,Pune
S8496,P9207,C8654,8,2025-07-06,305040,10,Mumbai
S8497,P5178,C9284,6,2025-10-11,6546,5,Mumbai
S8498,P2747,C6827,12,2024-08-28,334596,5,Mumbai
S8499,P9800,C7668,5,2025-11-25,110300,5,Delhi
S8500,P1837,C1371,6,2024-11-06,274896,10,Mumbai
S8501,P3067,C1230,11,2024-07-15,434280,5,Jaipur
S8502,P3484,C2723,9,2025-12-11,84294,0,Delhi
S8503,P6128,C7962,3,2025-01-16,73281,10,Chandigarh
S8504,P2650,C5657,3,2025-07-15,30822,15,Chandigarh
S8505,P9881,C202,13,2025-07-27,414687,5,Jaipur
S8506,P1147,C9415,4,2025-07-11,127476,15,Delhi
S8507,P6423,C8418,6,2026-05-18,203232,5,Jaipur
S8508,P9989,C4192,17,2024-08-10,109769,10,Bangalore
S8509,P9787,C1664,5,2024-10-05,24045,10,Pune
S8510,P6363,C7257,8,2026-03-18,55320,15,Jaipur
S8511,P3355,C6565,1,2026-03-23,3439,10,Bangalore
S8512,P5038,C1086,19,2025-02-25,479237,15,Delhi
S8513,P7439,C7401,10,2024-11-25,228360,15,Chandigarh
S8514,P9977,C7830,13,2025-10-14,529880,0,Chandigarh
S8515,P8314,C8031,14,2024-11-05,643258,5,Jaipur
S8516,P3484,C8762,14,2025-09-06,487172,15,Chandigarh
S8517,P7416,C8413,11,2026-04-02,36971,10,Mumbai
S8518,P4556,C9513,6,2025-08-18,84804,5,Jaipur
S8519,P5235,C5580,4,2024-10-27,132720,10,Chandigarh
S8520,P1892,C1930,9,2024-07-15,267300,0,Pune
S8521,P2063,C1308,10,2025-03-04,349620,15,Jaipur
S8522,P5078,C3658,4,2024-10-22,134312,5,Delhi
S8523,P965,C4510,11,2025-06-10,449691,5,Mumbai
S8524,P9587,C4046,8,2026-02-14,303040,5,Bangalore
S8525,P4758,C4065,11,2025-09-04,514162,0,Delhi
S8526,P1539,C1560,2,2025-05-21,87730,5,Delhi
S8527,P1583,C3660,4,2024-06-21,180884,10,Jaipur
S8528,P1643,C8055,14,2026-02-06,689542,5,Pune
S8529,P6280,C628,7,2025-11-26,113806,15,Chandigarh
S8530,P6285,C6244,13,2026-03-30,41288,5,Bangalore
S8531,P8578,C7912,13,2025-07-27,466687,5,Pune
S8532,P3659,C3509,15,2024-06-21,225870,0,Mumbai
S8533,P301,C2656,4,2024-11-20,164896,5,Delhi
S8534,P7886,C2448,5,2024-08-05,193885,5,Jaipur
S8535,P3097,C9525,16,2025-03-01,163360,15,Delhi
S8536,P9791,C3650,2,2026-05-17,41120,5,Pune
S8537,P6482,C8097,20,2025-09-04,433200,10,Mumbai
S8538,P9474,C5797,11,2025-08-16,475937,15,Mumbai
S8539,P4496,C2161,9,2025-04-07,261630,10,Bangalore
S8540,P542,C7836,2,2026-02-12,79584,15,Mumbai
S8541,P7619,C8159,15,2024-06-02,234495,15,Mumbai
S8542,P4046,C3494,12,2025-05-20,58020,0,Delhi
S8543,P6901,C6705,20,2024-10-02,333640,15,Mumbai
S8544,P5004,C3305,8,2025-11-08,146248,0,Pune
S8545,P9844,C1855,1,2024-07-18,34663,5,Delhi
S8546,P7110,C9502,4,2025-12-12,51888,0,Mumbai
S8547,P8226,C6102,10,2024-09-20,300730,0,Chandigarh
S8548,P3483,C9775,2,2026-03-29,8958,5,Chandigarh
S8549,P9588,C7577,14,2025-06-05,464044,15,Pune
S8550,P6681,C2211,3,2024-11-09,148899,0,Bangalore
S8551,P9209,C1582,17,2024-12-03,341513,5,Jaipur
S8552,P4610,C5964,20,2024-10-15,995720,5,Chandigarh
S8553,P8021,C639,8,2024-11-27,377056,15,Pune
S8554,P6235,C3325,3,2025-03-10,120042,5,Chandigarh
S8555,P6103,C5454,18,2025-11-21,206298,5,Pune
S8556,P8288,C5886,18,2026-02-21,23778,0,Mumbai
S8557,P6396,C2144,7,2025-11-27,154028,15,Jaipur
S8558,P7847,C1909,12,2025-02-25,477432,5,Delhi
S8559,P4855,C3406,18,2024-09-04,612396,0,Chandigarh
S8560,P6538,C1432,16,2026-03-03,789840,5,Mumbai
S8561,P7743,C6562,17,2025-07-29,67711,0,Mumbai
S8562,P1025,C3029,6,2026-01-16,62700,5,Jaipur
S8563,P8592,C8906,16,2025-07-04,732176,0,Pune
S8564,P4460,C6664,10,2025-12-06,301300,0,Chandigarh
S8565,P2704,C5601,18,2025-07-13,187704,5,Pune
S8566,P7573,C8714,2,2025-09-07,87388,15,Pune
S8567,P514,C1406,3,2025-08-29,56463,15,Mumbai
S8568,P9572,C8577,5,2025-01-07,176605,0,Chandigarh
S8569,P4309,C8929,1,2025-06-04,44996,5,Chandigarh
S8570,P2861,C33,18,2026-02-03,780912,5,Chandigarh
S8571,P5981,C19,7,2025-12-18,338541,10,Jaipur
S8572,P2170,C6431,4,2025-03-13,8452,0,Delhi
S8573,P3523,C1279,3,2024-12-27,13254,15,Chandigarh
S8574,P1920,C6557,3,2024-06-21,13203,0,Bangalore
S8575,P1394,C6752,8,2024-11-06,57864,5,Pune
S8576,P5392,C2378,5,2024-07-30,209270,10,Jaipur
S8577,P2732,C7170,9,2025-10-11,447534,15,Chandigarh
S8578,P533,C8042,17,2025-01-10,361216,5,Jaipur
S8579,P4698,C900,19,2026-04-06,365427,0,Jaipur
