inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,safety_stock,damaged_stock,last_updated
I7701,P6369,W7211,813,191,64,20,2025-06-01
I7702,P7370,W6281,77,171,50,7,2026-02-10
I7703,P546,W3855,661,18,51,20,2026-04-30
I7704,P528,W4024,905,165,54,0,2025-07-26
I7705,P5732,W1447,500,94,41,18,2025-07-05
I7706,P8772,W8223,14,20,24,0,2025-09-02
I7707,P2034,W9817,364,19,62,2,2025-11-13
I7708,P4519,W175,374,49,87,12,2025-10-17
I7709,P1381,W2458,572,163,48,5,2026-05-21
I7710,P7212,W5942,252,67,58,3,2026-03-19
I7711,P6624,W5896,368,21,45,1,2026-03-23
I7712,P7078,W8619,871,185,49,17,2025-12-12
I7713,P7928,W9638,471,21,53,16,2026-02-19
I7714,P9969,W78,595,72,47,13,2025-06-14
I7715,P1504,W4701,356,125,87,10,2025-06-21
I7716,P8313,W4597,473,72,25,14,2025-10-17
I7717,P1599,W5072,795,109,14,5,2025-10-24
I7718,P2587,W8556,49,122,12,13,2025-11-27
I7719,P4810,W2539,492,14,47,18,2025-10-30
I7720,P6339,W2468,437,188,48,7,2026-04-26
I7721,P6665,W5791,234,139,22,17,2025-11-10
I7722,P8422,W1537,908,143,64,0,2026-02-04
I7723,P8520,W2637,369,78,87,1,2026-04-21
I7724,P7075,W5717,213,144,98,6,2026-01-05
I7725,P9638,W1461,178,61,31,12,2026-01-12
I7726,P5005,W6166,827,176,18,3,2025-09-11
I7727,P4790,W1719,597,36,52,15,2025-06-27
I7728,P7631,W7982,901,150,88,1,2025-06-29
I7729,P7797,W573,94,109,74,17,2026-01-27
I7730,P719,W3845,536,122,58,0,2025-10-28
I7731,P6096,W7343,961,153,66,5,2025-08-24
I7732,P1032,W8577,92,110,22,9,2025-12-24
I7733,P4248,W3382,906,180,7,12,2026-04-18
I7734,P6015,W4163,849,39,65,13,2026-05-09
I7735,P1313,W4990,42,16,38,6,2025-07-01
I7736,P9388,W1811,138,152,9,15,2026-05-19
I7737,P1342,W4077,148,53,24,14,2026-05-13
I7738,P9139,W7405,12,68,81,12,2025-10-24
I7739,P9740,W4124,503,59,54,13,2025-07-05
I7740,P5675,W3527,685,127,12,3,2025-07-08
I7741,P9453,W5355,591,127,57,13,2026-05-09
I7742,P3724,W6639,910,98,62,17,2025-06-24
I7743,P3838,W8427,314,73,22,16,2025-06-09
I7744,P6992,W8810,255,16,29,6,2025-09-27
I7745,P6896,W4933,847,191,48,1,2026-03-09
I7746,P2850,W1782,767,131,34,18,2025-12-16
I7747,P2320,W3240,48,12,72,14,2026-05-04
I7748,P6189,W1816,118,95,74,19,2025-09-17
I7749,P344,W9192,591,63,35,17,2025-08-10
I7750,P1899,W7605,915,111,18,17,2025-10-29
I7751,P5463,W981,240,197,64,9,2025-11-01
I7752,P241,W1740,190,163,47,17,2026-05-18
I7753,P1252,W8708,470,83,39,16,2025-08-08
I7754,P6752,W2288,951,141,37,2,2025-11-25
I7755,P7181,W3686,194,41,56,6,2026-04-23
I7756,P4620,W8108,822,195,23,18,2025-12-14
I7757,P2743,W1344,725,69,22,9,2025-08-31
I7758,P1152,W7555,526,42,73,17,2025-09-20
I7759,P2893,W529,754,178,85,14,2025-11-22
I7760,P2735,W9013,971,46,24,6,2025-08-11
I7761,P1611,W7556,789,118,14,12,2026-03-09
I7762,P6654,W9216,21,156,33,4,2026-01-26
I7763,P3401,W9513,719,79,63,14,2026-01-26
I7764,P4406,W9304,634,124,88,12,2025-08-17
I7765,P4098,W8752,286,132,14,20,2025-09-29
I7766,P4669,W3919,407,86,65,8,2026-02-28
I7767,P9174,W9408,183,64,82,8,2025-12-23
I7768,P1255,W1269,893,27,15,16,2026-03-14
I7769,P4196,W469,80,52,31,15,2025-10-19
I7770,P2159,W7695,258,35,18,10,2025-10-22
I7771,P2858,W8752,572,184,80,3,2025-06-22
I7772,P5810,W9416,620,11,22,6,2026-05-04
I7773,P8388,W2470,693,107,86,12,2025-08-27
I7774,P5875,W4934,651,29,99,19,2026-03-23
I7775,P2238,W3266,951,42,97,17,2025-08-18
I7776,P8138,W4050,701,125,7,15,2026-02-04
I7777,P6253,W8208,958,178,89,0,2025-11-27
I7778,P5969,W5684,425,70,76,1,2025-08-23
I7779,P7526,W6542,209,192,13,8,2025-10-02
I7780,P4146,W2640,493,84,9,2,2026-04-21
I7781,P6727,W6899,81,60,99,16,2025-08-29
I7782,P506,W5750,785,127,70,8,2026-05-18
I7783,P7875,W846,742,131,63,9,2025-09-25
I7784,P1999,W63,373,34,62,11,2026-03-12
I7785,P3471,W8530,529,158,10,1,2025-07-25
I7786,P5746,W6363,85,61,16,15,2026-02-24
I7787,P3825,W1361,686,122,77,16,2026-01-05
I7788,P4599,W5215,49,166,100,18,2026-02-16
I7789,P2109,W2171,40,155,33,7,2025-08-10
I7790,P4490,W2374,333,71,95,3,2025-06-27
I7791,P2375,W7085,704,82,34,11,2026-03-01
I7792,P3017,W3962,395,121,35,8,2025-06-24
I7793,P1682,W2519,634,136,20,3,2025-08-10
I7794,P9449,W4031,493,93,65,8,2025-07-15
I7795,P1772,W1160,678,25,47,5,2026-05-26
I7796,P1276,W4358,126,143,36,2,2026-02-03
I7797,P6654,W1585,193,19,68,5,2025-08-21
I7798,P8349,W803,553,84,27,16,2026-04-18
I7799,P8734,W1182,206,40,83,13,2026-05-03
I7800,P4205,W5744,947,82,28,9,2025-09-13
I7801,P121,W1825,166,59,65,17,2025-07-24
I7802,P1258,W5342,512,125,75,14,2025-07-17
I7803,P7278,W224,538,167,49,17,2025-09-26
I7804,P6459,W551,606,158,58,3,2025-08-27
I7805,P4729,W5970,387,21,80,17,2025-08-01
I7806,P3795,W1491,985,68,59,3,2026-01-13
I7807,P9912,W6120,645,181,89,2,2025-06-09
I7808,P9471,W7624,342,41,68,12,2026-02-12
I7809,P3297,W6658,672,60,22,17,2026-01-01
I7810,P8754,W4243,991,21,60,5,2025-09-24
I7811,P5944,W5160,113,99,88,3,2025-06-08
I7812,P8576,W8471,223,119,65,4,2025-08-29
I7813,P482,W6032,905,31,59,12,2025-08-29
I7814,P8933,W3993,797,199,66,0,2026-02-14
I7815,P3623,W6149,754,124,96,14,2025-11-15
I7816,P7183,W6969,756,20,74,19,2025-07-12
I7817,P63,W959,564,68,47,7,2026-05-20
I7818,P3389,W4110,398,63,33,4,2025-06-28
I7819,P842,W3510,67,108,40,9,2026-03-12
I7820,P7599,W1098,86,175,16,17,2025-07-19
I7821,P2538,W3791,545,143,87,20,2025-07-19
I7822,P1004,W2093,841,142,24,4,2025-11-21
I7823,P1015,W1785,165,79,54,18,2025-08-07
I7824,P259,W5857,937,102,44,8,2025-08-14
I7825,P2401,W6123,491,90,61,20,2025-08-07
I7826,P1370,W9451,859,111,69,1,2026-04-15
I7827,P8282,W244,96,131,60,4,2025-06-12
I7828,P3728,W8685,713,195,58,16,2026-03-16
I7829,P6013,W941,733,59,30,18,2026-03-27
I7830,P7780,W6231,281,27,82,12,2026-03-27
I7831,P2087,W8832,21,135,76,20,2026-02-09
I7832,P3428,W7558,982,20,86,12,2025-10-17
I7833,P9445,W6422,451,54,90,17,2025-09-25
I7834,P546,W364,367,92,97,20,2026-03-24
I7835,P9513,W4666,422,170,30,13,2025-06-25
I7836,P2929,W3021,701,35,51,7,2026-01-22
I7837,P3905,W8429,446,162,91,16,2026-01-05
I7838,P8749,W1487,999,120,10,5,2025-09-07
I7839,P351,W8093,553,50,81,1,2026-04-29
I7840,P6609,W7505,780,134,84,9,2026-04-20
I7841,P96,W2644,488,167,75,5,2025-11-06
I7842,P1002,W3003,936,38,62,18,2025-06-19
I7843,P1740,W1356,252,142,78,7,2026-05-20
I7844,P8716,W4662,797,66,9,2,2025-07-10
I7845,P7967,W1254,379,108,90,13,2025-12-27
I7846,P3221,W6550,625,108,70,11,2026-04-13
I7847,P7730,W9290,52,176,81,1,2025-06-25
I7848,P8425,W3235,398,45,40,11,2025-08-28
I7849,P9840,W1899,790,151,93,0,2026-05-01
I7850,P1624,W6083,391,186,19,4,2025-09-24
I7851,P756,W2491,88,176,74,11,2025-09-30
I7852,P4253,W1357,529,143,65,11,2025-12-05
I7853,P2669,W9602,171,60,85,20,2026-03-02
I7854,P995,W4072,768,164,11,10,2025-07-20
I7855,P6874,W7307,846,177,61,8,2025-10-11
I7856,P9603,W3750,504,147,75,10,2026-01-15
I7857,P3436,W6966,927,141,74,15,2025-12-10
I7858,P762,W8518,317,115,13,11,2025-11-18
I7859,P9144,W3685,531,38,62,18,2025-10-01
I7860,P994,W1221,865,46,20,15,2025-08-22
I7861,P7061,W6377,338,166,36,16,2025-10-16
I7862,P3194,W3427,233,135,19,3,2025-10-28
I7863,P1970,W222,146,80,94,7,2025-07-16
I7864,P8682,W193,411,64,89,17,2026-01-03
I7865,P4891,W8861,794,110,68,3,2025-09-22
I7866,P2342,W6141,934,16,33,12,2025-11-17
I7867,P142,W8881,240,133,26,3,2025-06-30
I7868,P3718,W8613,761,87,23,11,2025-09-06
I7869,P3788,W1491,368,50,88,4,2026-02-25
I7870,P9297,W5123,319,88,82,7,2025-08-01
I7871,P5397,W4188,494,21,88,8,2025-06-29
I7872,P5316,W4948,197,20,81,3,2025-11-25
I7873,P1484,W7522,679,50,40,2,2025-11-04
I7874,P730,W3966,53,146,28,16,2025-09-09
I7875,P4054,W1488,529,152,57,11,2025-12-16
I7876,P9492,W9785,453,111,93,15,2025-12-10
I7877,P1557,W8831,707,71,60,10,2026-02-05
I7878,P5870,W3549,269,29,32,7,2026-04-19
I7879,P9722,W9425,342,140,37,14,2025-07-09
I7880,P3860,W7167,136,139,83,3,2026-03-28
I7881,P7401,W2467,110,137,65,20,2025-07-25
I7882,P1458,W7382,259,192,20,13,2025-07-01
I7883,P2360,W1504,264,153,65,17,2026-04-23
I7884,P6322,W1837,462,196,57,14,2026-03-17
I7885,P8438,W1760,719,112,88,3,2025-08-16
I7886,P3539,W6533,898,158,98,5,2026-04-22
I7887,P6899,W3258,704,165,66,1,2026-03-27
I7888,P965,W4627,254,97,43,8,2025-11-18
I7889,P5068,W3986,72,81,28,8,2026-04-14
I7890,P3546,W9349,418,41,85,13,2025-06-19
I7891,P1115,W6120,61,75,10,5,2025-10-17
I7892,P6129,W2157,658,169,34,0,2026-03-26
I7893,P1609,W5299,205,69,6,15,2026-02-26
I7894,P9788,W6888,861,120,37,15,2026-04-30
I7895,P9345,W4213,542,60,29,9,2026-02-28
I7896,P6493,W1543,981,164,66,8,2025-10-10
I7897,P2122,W5742,699,183,100,18,2025-08-18
I7898,P4225,W7820,640,165,94,15,2026-05-16
I7899,P861,W2703,188,75,29,9,2026-04-24
I7900,P6700,W6730,274,60,99,2,2025-12-20
I7901,P707,W9181,957,200,78,14,2026-03-07
I7902,P892,W5166,318,50,80,11,2026-05-20
I7903,P3917,W947,405,48,44,10,2025-08-01
I7904,P6188,W7800,931,11,64,5,2025-11-09
I7905,P1369,W3004,384,120,16,6,2025-06-19
I7906,P4468,W4295,972,120,65,8,2025-11-10
I7907,P9449,W7308,98,76,95,17,2025-11-25
I7908,P1317,W9338,592,163,27,2,2025-09-24
I7909,P7177,W1378,517,126,30,17,2025-11-24
I7910,P6457,W4742,443,138,58,4,2026-03-21
I7911,P4299,W8374,622,90,73,7,2025-12-11
I7912,P1164,W5211,640,37,51,0,2026-01-13
I7913,P3971,W2432,272,163,20,15,2025-08-26
I7914,P159,W738,159,189,24,18,2025-10-09
I7915,P8500,W9285,656,95,36,3,2026-04-18
I7916,P8587,W1696,315,70,5,4,2025-12-26
I7917,P6011,W2837,558,159,6,8,2025-07-14
I7918,P155,W4672,26,165,14,20,2025-07-18
I7919,P5166,W3339,988,153,48,7,2026-04-11
I7920,P6565,W488,986,126,55,13,2025-10-23
I7921,P7642,W3279,133,199,33,14,2026-03-29
I7922,P4097,W5537,456,162,47,5,2025-06-26
I7923,P3923,W6752,988,139,95,4,2025-10-03
I7924,P1380,W1691,749,147,95,3,2025-06-09
I7925,P5778,W1058,129,136,65,12,2025-12-11
I7926,P6077,W9301,259,163,19,13,2025-11-05
I7927,P6576,W9769,660,178,68,16,2026-03-25
I7928,P43,W9894,578,96,81,4,2025-06-21
I7929,P4945,W165,597,71,35,1,2025-12-27
I7930,P8875,W8855,592,13,37,8,2026-01-14
I7931,P960,W4234,442,84,24,19,2025-10-11
I7932,P5888,W9836,979,93,50,18,2025-08-22
I7933,P7500,W3601,100,49,83,8,2025-08-12
I7934,P6995,W1754,638,38,58,14,2026-02-21
I7935,P5352,W1985,608,135,13,7,2025-06-11
I7936,P7778,W946,329,146,65,4,2026-05-06
I7937,P8435,W7616,136,135,23,14,2025-08-25
I7938,P9803,W2950,438,166,17,10,2025-10-11
I7939,P1022,W4808,28,42,84,4,2025-08-06
I7940,P978,W3018,315,190,92,1,2026-02-22
I7941,P4450,W792,643,161,42,7,2025-06-24
I7942,P9247,W9229,223,63,79,13,2025-07-21
I7943,P9,W9447,430,195,51,17,2025-09-16
I7944,P3507,W3163,915,12,60,17,2025-11-17
I7945,P6477,W5765,871,143,87,7,2025-06-24
I7946,P6573,W1680,386,139,63,16,2025-09-06
I7947,P760,W9039,231,108,67,8,2025-11-20
I7948,P2459,W8008,255,55,88,5,2025-12-13
I7949,P5049,W8635,760,75,5,18,2025-06-09
I7950,P2896,W9869,961,80,95,10,2026-04-08
I7951,P6405,W2364,740,77,52,6,2025-10-06
I7952,P7777,W2825,891,154,61,18,2025-10-26
I7953,P185,W3471,888,33,16,12,2026-03-16
I7954,P4605,W565,190,185,44,6,2025-06-03
I7955,P5092,W4567,761,197,73,11,2026-02-22
I7956,P2795,W5690,368,69,83,6,2026-05-25
I7957,P7537,W9035,171,54,23,7,2025-12-13
I7958,P1043,W1374,314,70,91,2,2026-03-19
I7959,P8366,W8195,53,145,12,6,2025-06-09
I7960,P5424,W7860,344,143,46,14,2026-04-04
I7961,P8460,W3946,702,187,16,9,2025-12-07
I7962,P836,W633,135,26,99,2,2025-07-04
I7963,P7680,W4953,627,155,43,9,2025-08-31
I7964,P2830,W6000,577,37,96,2,2025-08-05
I7965,P7627,W3447,797,132,13,16,2026-04-04
I7966,P3389,W8113,166,190,59,7,2025-12-28
I7967,P2753,W1038,765,87,23,16,2026-04-19
I7968,P9065,W4909,881,19,14,12,2025-08-08
I7969,P1874,W9745,175,20,50,13,2025-07-14
I7970,P7726,W4515,868,64,17,6,2026-04-29
I7971,P6771,W9165,680,161,12,7,2025-10-09
I7972,P3029,W9043,236,30,84,8,2025-09-01
I7973,P5861,W1667,485,96,70,2,2025-06-21
I7974,P4417,W5141,895,101,88,3,2025-10-27
I7975,P2729,W3867,322,174,21,4,2026-01-30
I7976,P2479,W8221,314,13,62,7,2026-05-13
I7977,P2378,W1865,358,76,22,11,2025-09-17
I7978,P9684,W4839,916,122,84,5,2026-04-27
I7979,P866,W5484,309,122,53,7,2025-12-19
I7980,P9280,W6229,910,186,28,0,2025-06-30
I7981,P7457,W4975,376,144,69,7,2025-07-21
I7982,P6468,W8195,266,64,41,13,2026-05-27
I7983,P2923,W8302,22,148,34,8,2025-09-23
I7984,P8375,W8450,488,123,47,11,2026-03-01
I7985,P3090,W3019,169,30,56,19,2025-09-19
I7986,P792,W5870,189,117,28,16,2025-11-27
I7987,P3865,W6742,633,41,52,12,2025-06-11
I7988,P8955,W7747,530,200,100,16,2026-03-16
I7989,P5027,W4109,520,100,35,10,2026-02-22
I7990,P4283,W7894,415,191,18,2,2026-03-07
I7991,P6116,W7614,945,159,20,11,2026-03-04
I7992,P33,W6322,365,93,86,8,2025-12-15
I7993,P8151,W8946,163,56,91,2,2026-01-13
I7994,P3428,W2221,952,65,46,7,2026-01-04
I7995,P5709,W3646,426,155,63,16,2025-07-08
I7996,P6815,W7203,212,37,63,1,2025-09-16
I7997,P5348,W6442,395,172,45,10,2025-08-20
I7998,P7091,W8118,876,47,85,7,2025-06-06
I7999,P2546,W4086,771,45,43,9,2025-11-24
I8000,P1706,W190,381,34,95,1,2025-12-26
I8001,P4513,W5689,85,87,98,20,2025-06-30
I8002,P9566,W8570,223,152,84,7,2026-03-18
I8003,P3082,W5498,619,75,67,3,2025-10-04
I8004,P958,W7862,947,122,97,5,2025-12-19
I8005,P7549,W4716,680,129,65,8,2025-06-12
I8006,P3110,W2502,679,45,87,12,2025-12-20
I8007,P4836,W9367,992,19,58,13,2026-03-16
I8008,P2337,W8609,667,126,89,2,2025-08-14
I8009,P629,W318,49,120,79,14,2025-07-01
I8010,P5229,W6541,216,72,38,6,2026-01-20
I8011,P1833,W8201,617,55,70,10,2026-04-19
I8012,P8747,W9991,986,75,8,14,2026-03-28
I8013,P3364,W2711,158,162,59,20,2026-05-19
I8014,P2684,W2673,557,119,32,0,2026-04-18
I8015,P8962,W9938,867,49,100,8,2026-03-12
I8016,P6429,W6795,308,121,8,4,2025-08-24
I8017,P6434,W7279,3,178,21,15,2025-09-26
I8018,P1046,W196,906,139,57,9,2025-07-23
I8019,P7611,W4860,580,51,92,8,2025-08-25
I8020,P9702,W6042,848,20,88,4,2025-06-24
I8021,P7380,W2729,450,107,47,16,2025-09-16
I8022,P2939,W948,604,175,35,17,2025-08-14
I8023,P6681,W3386,20,76,71,12,2025-08-25
I8024,P9644,W7240,910,178,10,4,2026-03-03
I8025,P8445,W8538,363,14,23,14,2026-02-15
I8026,P8164,W198,521,116,72,0,2026-02-19
I8027,P4522,W9196,29,87,40,11,2026-05-23
I8028,P2107,W7052,975,118,16,19,2025-09-06
I8029,P1128,W5291,808,35,77,16,2025-08-23
I8030,P1019,W9008,246,81,22,14,2025-08-17
I8031,P6058,W9205,754,187,52,17,2025-09-28
I8032,P249,W6286,452,67,10,1,2025-12-16
I8033,P4860,W5440,706,103,10,2,2025-11-13
I8034,P4025,W4548,465,73,69,0,2026-05-20
I8035,P8175,W1802,238,192,90,16,2026-03-21
I8036,P918,W1912,884,116,8,6,2025-10-30
I8037,P7086,W1603,914,17,7,4,2025-09-15
I8038,P8078,W767,880,68,95,4,2026-05-03
I8039,P1390,W7801,275,95,19,1,2025-06-02
I8040,P8102,W8341,531,54,27,16,2026-03-19
I8041,P8200,W3348,606,96,53,13,2026-03-15
I8042,P970,W5855,232,199,97,1,2025-08-19
I8043,P620,W7085,982,123,38,3,2026-01-18
I8044,P6066,W3597,542,160,98,4,2025-06-26
I8045,P5883,W4933,716,76,61,7,2026-02-15
I8046,P1737,W9136,181,114,14,13,2026-03-26
I8047,P2707,W5791,357,47,24,8,2025-07-09
I8048,P1322,W8449,894,175,72,7,2026-02-04
I8049,P6850,W8147,996,166,16,16,2026-01-10
I8050,P8891,W7454,840,124,26,7,2026-03-02
I8051,P8991,W9233,612,136,74,1,2025-12-24
I8052,P1183,W4667,483,16,56,9,2026-04-02
I8053,P6099,W7444,566,92,67,9,2026-01-12
I8054,P43,W932,839,137,82,6,2025-11-01
I8055,P4469,W1198,148,177,92,0,2025-08-14
I8056,P3382,W8349,23,123,69,18,2025-09-20
I8057,P6080,W2789,393,39,75,16,2026-01-19
I8058,P7583,W3361,490,124,96,14,2025-12-03
I8059,P6022,W5700,424,179,76,20,2026-01-05
I8060,P5889,W7508,354,122,67,9,2026-03-17
I8061,P6447,W8172,366,101,69,3,2025-11-26
I8062,P652,W5073,29,89,87,4,2026-02-04
I8063,P1752,W2156,800,122,96,16,2025-08-13
I8064,P4395,W8506,513,172,94,5,2025-09-11
I8065,P1200,W4071,130,150,99,15,2025-06-08
I8066,P7557,W5672,347,54,41,5,2026-05-25
I8067,P9196,W8455,277,160,15,9,2025-07-31
I8068,P5018,W8073,54,181,27,4,2025-09-17
I8069,P2265,W6393,524,132,21,17,2025-12-10
I8070,P8632,W9797,501,70,62,6,2025-07-28
I8071,P7429,W2674,321,70,64,7,2025-07-25
I8072,P2597,W2287,680,128,65,11,2026-04-22
I8073,P602,W5205,523,93,52,10,2025-10-28
I8074,P9608,W6423,332,40,65,0,2026-01-15
I8075,P6158,W1979,33,133,84,18,2026-03-07
I8076,P2023,W3982,942,85,75,9,2025-06-02
I8077,P1188,W6418,324,150,54,9,2025-08-12
I8078,P6737,W9242,436,75,73,14,2026-03-23
I8079,P56,W9320,73,195,22,4,2026-03-02
I8080,P2117,W1618,978,61,49,7,2025-09-03
I8081,P7442,W9159,759,136,88,12,2026-04-14
I8082,P8208,W8726,970,107,78,17,2025-11-02
I8083,P4903,W9006,766,179,11,19,2026-03-21
I8084,P2721,W1597,745,177,15,9,2026-05-17
I8085,P2803,W4446,108,182,70,5,2026-02-14
I8086,P9612,W8179,131,42,27,5,2026-01-07
I8087,P2482,W5670,188,81,88,10,2025-05-28
I8088,P4558,W5760,906,123,57,14,2026-02-12
I8089,P2842,W1499,267,187,26,4,2026-05-28
I8090,P4907,W3464,146,90,38,0,2025-07-22
I8091,P6325,W7405,892,183,53,4,2025-10-03
I8092,P2017,W9410,998,165,73,4,2025-07-19
I8093,P6911,W7991,277,32,64,14,2026-02-20
I8094,P7392,W9585,331,47,7,0,2026-02-07
I8095,P9289,W4394,912,194,32,2,2025-12-24
I8096,P6684,W1496,436,152,48,13,2026-03-19
I8097,P5291,W8249,614,193,85,19,2025-08-20
I8098,P5159,W1277,271,109,63,18,2025-10-12
I8099,P8322,W4285,404,176,99,11,2025-11-17
I8100,P157,W4,438,173,91,6,2026-02-15
I8101,P2255,W2247,435,150,91,4,2025-12-21
I8102,P5554,W3191,177,154,61,0,2025-07-25
I8103,P3621,W9233,684,68,85,20,2025-09-22
I8104,P5568,W7368,522,165,13,4,2026-03-10
I8105,P8006,W2726,709,93,97,12,2025-10-11
I8106,P7866,W5917,576,175,18,14,2025-12-30
I8107,P4830,W453,164,198,31,14,2025-08-08
I8108,P2541,W5752,816,119,71,9,2025-12-13
I8109,P3983,W5937,283,77,62,6,2025-06-25
I8110,P3788,W7500,291,155,98,16,2025-08-05
I8111,P5799,W6058,987,116,20,6,2026-05-28
I8112,P147,W2329,539,185,46,9,2025-12-31
I8113,P7902,W5903,536,194,6,10,2025-06-25
I8114,P6109,W1820,323,67,24,3,2026-03-05
I8115,P5712,W2243,771,15,34,15,2026-04-06
I8116,P9648,W9898,436,190,26,10,2026-01-25
I8117,P848,W5446,933,91,77,6,2025-08-27
I8118,P9887,W8924,925,115,11,3,2025-07-14
I8119,P1600,W2773,97,124,91,9,2026-04-01
I8120,P5168,W6338,659,105,15,0,2026-02-22
I8121,P7508,W6475,90,40,31,3,2025-06-19
I8122,P5293,W1107,856,21,48,8,2026-01-30
I8123,P1932,W2143,286,195,72,16,2025-09-15
I8124,P3991,W5823,325,160,45,8,2026-04-07
I8125,P7675,W759,745,102,63,17,2026-02-09
I8126,P4073,W7868,111,102,41,5,2025-12-11
I8127,P4386,W6841,170,167,43,0,2026-02-09
I8128,P1145,W8219,22,78,31,1,2026-02-06
I8129,P5987,W8193,932,119,75,12,2025-11-08
I8130,P5928,W1605,150,193,73,18,2026-03-11
I8131,P5828,W2093,977,12,61,20,2025-08-26
I8132,P9798,W81,274,158,44,5,2025-06-27
I8133,P1857,W4258,244,62,53,3,2025-11-09
I8134,P6768,W9857,854,137,85,15,2026-05-22
I8135,P7763,W6243,822,143,7,16,2026-01-03
I8136,P8100,W1350,876,70,84,6,2026-03-17
I8137,P5432,W8124,652,109,59,11,2025-08-11
I8138,P9488,W2291,914,49,82,11,2025-08-21
I8139,P861,W238,954,13,89,8,2025-08-01
I8140,P2231,W1925,968,164,42,15,2025-07-31
I8141,P7438,W1784,31,21,55,12,2025-10-20
I8142,P9521,W2091,188,86,12,12,2025-07-27
I8143,P9249,W6365,840,113,34,4,2025-12-11
I8144,P5188,W5347,491,135,64,1,2025-09-10
I8145,P2402,W4002,398,200,83,10,2026-02-17
I8146,P7438,W7568,726,94,77,1,2025-07-10
I8147,P3686,W8903,485,137,94,19,2025-05-31
I8148,P1127,W4258,178,133,53,12,2025-10-06
I8149,P4110,W8604,538,139,91,1,2025-07-21
I8150,P736,W1367,876,72,50,3,2025-11-01
I8151,P5470,W9575,342,175,32,0,2025-12-09
I8152,P6978,W6892,762,191,40,2,2025-09-14
I8153,P3832,W8739,867,108,36,14,2026-05-17
I8154,P7165,W2105,491,121,9,17,2026-04-24
I8155,P2832,W3102,268,143,6,1,2026-04-24
I8156,P6072,W7938,758,116,29,17,2026-03-23
I8157,P3413,W2069,525,153,65,15,2026-05-12
I8158,P927,W6060,485,61,93,11,2026-01-15
I8159,P1234,W1653,576,67,65,11,2025-12-17
I8160,P9453,W6589,311,184,49,0,2026-03-20
I8161,P8488,W3741,687,115,11,15,2026-01-20
I8162,P3239,W6047,763,90,93,6,2025-11-07
I8163,P4736,W2306,127,17,78,4,2026-04-03
I8164,P4834,W5056,458,68,20,10,2025-07-15
I8165,P3086,W7028,853,63,79,19,2026-01-14
I8166,P1281,W3379,408,20,7,1,2025-09-15
I8167,P7891,W8711,727,39,85,6,2026-04-14
I8168,P5054,W5712,691,25,42,19,2025-07-22
I8169,P1777,W2206,483,183,52,18,2025-11-26
I8170,P1418,W8218,333,190,65,18,2026-04-23
I8171,P1321,W3309,188,186,9,2,2026-05-04
I8172,P4048,W7597,202,28,82,20,2026-03-07
I8173,P6636,W1926,847,120,68,8,2026-05-09
I8174,P9412,W4238,771,185,98,14,2025-11-07
I8175,P3725,W3448,993,198,86,20,2025-09-22
I8176,P7416,W3609,977,47,75,15,2025-07-23
I8177,P8715,W9525,996,188,63,1,2026-05-10
I8178,P4797,W3504,600,11,26,4,2026-01-25
I8179,P1161,W8132,740,73,18,8,2026-04-29
I8180,P1617,W5469,516,177,90,6,2026-03-08
I8181,P5915,W5970,598,64,99,18,2025-09-13
I8182,P9801,W7858,260,66,65,20,2025-09-24
I8183,P8332,W578,397,89,51,19,2026-01-15
I8184,P5408,W7552,303,182,26,20,2026-02-16
I8185,P3392,W3306,35,35,95,15,2026-02-28
I8186,P9877,W3423,568,37,59,18,2025-10-18
I8187,P1729,W2181,853,174,24,9,2026-04-09
I8188,P6759,W1629,377,166,68,4,2025-07-15
I8189,P5030,W4352,904,49,71,9,2026-02-02
I8190,P5046,W8872,618,142,98,0,2025-08-07
I8191,P3440,W1224,475,126,94,13,2025-10-14
I8192,P6270,W5413,37,67,25,12,2026-02-03
I8193,P8939,W4735,624,121,97,6,2025-07-22
I8194,P1719,W8701,400,115,56,3,2025-07-31
I8195,P5994,W9595,349,90,83,3,2025-09-30
I8196,P9688,W4685,803,195,59,9,2025-07-09
I8197,P9264,W2264,18,114,81,15,2026-04-09
I8198,P8728,W5397,438,85,8,4,2025-06-09
I8199,P3926,W8886,926,164,74,17,2026-01-10
I8200,P3454,W1713,713,74,91,14,2026-01-14
I8201,P9507,W2555,241,193,43,4,2025-10-13
I8202,P9081,W4232,175,31,91,15,2026-05-01
I8203,P9699,W3273,564,172,93,15,2025-09-06
I8204,P6855,W5551,315,80,15,0,2025-07-29
I8205,P7497,W1160,911,121,59,9,2025-09-28
I8206,P5273,W4763,508,123,68,3,2025-09-30
I8207,P5280,W273,462,189,68,13,2026-01-09
I8208,P7064,W80,734,90,63,16,2025-06-03
I8209,P9808,W7583,771,195,24,11,2025-08-31
I8210,P9816,W53,718,186,57,5,2026-01-09
I8211,P6770,W8929,961,114,12,16,2025-12-19
I8212,P3324,W4707,429,163,92,13,2025-12-28
I8213,P6780,W1200,148,147,30,1,2025-07-14
I8214,P1213,W4781,806,137,74,3,2025-08-01
I8215,P1138,W6410,814,63,69,14,2025-08-10
I8216,P944,W540,157,75,24,8,2025-09-30
I8217,P9771,W6450,541,63,68,5,2025-06-03
I8218,P4663,W9054,894,162,22,5,2026-03-17
I8219,P65,W8187,927,110,65,8,2025-07-17
I8220,P2799,W8328,499,127,70,7,2026-01-22
